"","year","State_Acronym","SVRNCTAX","state","sales","year_effective","post_eff","rel_year","population"
"1413",2004,"MI",58220,"Michigan",90,1991,1,13,10055.315
"1414",2004,"MN",14814,"Minnesota",75,2007,0,-3,5087.713
"1415",2004,"MO",53,"Missouri",100,2020,0,-16,5747.741
"1416",2004,"MS",53809,"Mississippi",100,NA,NA,NA,2889.01
"1417",2004,"MT",83503,"Montana",33.34,2025,0,-21,930.009
"1418",2004,"NC",1894,"North Carolina",50,2016,0,-12,8553.152
"1419",2004,"ND",175625,"North Dakota",33.34,2016,0,-12,644.705
"1420",2004,"NE",1806,"Nebraska",100,1988,1,16,1749.37
"1421",2004,"NH",0,"New Hampshire",50,2022,0,-18,1290.121
"1422",2004,"NJ",NA,"New Jersey",50,2012,0,-8,8634.561
"1423",2004,"NM",587625,"New Mexico",33.34,NA,NA,NA,1903.808
"1424",2004,"NV",37155,"Nevada",NA,NA,NA,NA,2346.222
"1425",2004,"NY",NA,"New York",50,2015,0,-11,19171.567
"1426",2004,"OH",8112,"Ohio",60,NA,NA,NA,11452.251
"1427",2004,"OK",655051,"Oklahoma",33.34,NA,NA,NA,3525.233
"1428",2004,"OR",16603,"Oregon",80,2004,1,0,3569.463
"1429",2004,"PA",NA,"Pennsylvania",60,2007,0,-3,12410.722
"1430",2004,"RI",NA,"Rhode Island",33.34,2015,0,-11,1074.579
"1431",2004,"SC",NA,"South Carolina",50,2007,0,-3,4210.921
"1432",2004,"SD",2012,"South Dakota",NA,NA,NA,NA,770.396
"1433",2004,"TN",1061,"Tennessee",50,2024,0,-20,5910.809
"1434",2004,"TX",1896803,"Texas",NA,NA,NA,NA,22394.023
"1435",2004,"UT",50009,"Utah",33.34,2011,0,-7,2401.58
"1436",2004,"VA",1680,"Virginia",50,NA,NA,NA,7475.575
"1437",2004,"VT",NA,"Vermont",33.34,2023,0,-19,619.92
"1438",2004,"WA",37624,"Washington",NA,NA,NA,NA,6178.645
"1439",2004,"WI",4610,"Wisconsin",50,2006,0,-2,5514.026
"1440",2004,"WV",204126,"West Virginia",50,2022,0,-18,1816.438
"1441",2004,"WY",683208,"Wyoming",NA,NA,NA,NA,509.106
"1442",2005,"AK",925699,"Alaska",33.34,NA,NA,NA,666.946
"1443",2005,"AL",144813,"Alabama",33.34,2021,0,-16,4569.805
"1444",2005,"AR",18565,"Arkansas",50,2021,0,-16,2781.097
"1445",2005,"AZ",26338,"Arizona",50,2007,0,-2,5839.077
"1446",2005,"CA",14251,"California",50,2011,0,-6,35827.943
"1447",2005,"CO",145114,"Colorado",33.34,2009,0,-4,4631.888
"1448",2005,"CT",NA,"Connecticut",50,2016,0,-11,3506.956
"1449",2005,"DE",NA,"Delaware",33.34,2017,0,-12,845.15
"1450",2005,"FL",59121,"Florida",50,NA,NA,NA,17842.038
"1451",2005,"GA",NA,"Georgia",50,2006,0,-1,8925.922
"1452",2005,"HI",NA,"Hawaii",33.34,NA,NA,NA,1292.729
"1453",2005,"IA",NA,"Iowa",100,1978,1,27,2964.454
"1454",2005,"ID",2488,"Idaho",50,2022,0,-17,1428.241
"1455",2005,"IL",448,"Illinois",100,1999,1,6,12609.903
"1456",2005,"IN",695,"Indiana",50,2007,0,-2,6278.616
"1457",2005,"KS",117424,"Kansas",33.34,NA,NA,NA,2745.299
"1458",2005,"KY",228848,"Kentucky",50,2018,0,-13,4182.742
"1459",2005,"LA",711766,"Louisiana",50,2016,0,-11,4576.628
"1460",2005,"MA",NA,"Massachusetts",50,2025,0,-20,6403.29
"1461",2005,"MD",NA,"Maryland",50,2018,0,-13,5592.379
"1462",2005,"ME",NA,"Maine",50,2007,0,-2,1318.787
"1463",2005,"MI",68055,"Michigan",90,1991,1,14,10051.137
"1464",2005,"MN",32348,"Minnesota",75,2007,0,-2,5119.598
"1465",2005,"MO",75,"Missouri",100,2020,0,-15,5790.3
"1466",2005,"MS",66275,"Mississippi",100,NA,NA,NA,2905.943
"1467",2005,"MT",181201,"Montana",33.34,2025,0,-20,940.102
"1468",2005,"NC",1932,"North Carolina",50,2016,0,-11,8705.407
"1469",2005,"ND",262339,"North Dakota",33.34,2016,0,-11,646.089
"1470",2005,"NE",2560,"Nebraska",100,1988,1,17,1761.497
"1471",2005,"NH",0,"New Hampshire",50,2022,0,-17,1298.492
"1472",2005,"NJ",NA,"New Jersey",50,2012,0,-7,8651.974
"1473",2005,"NM",712539,"New Mexico",33.34,NA,NA,NA,1932.274
"1474",2005,"NV",39691,"Nevada",NA,NA,NA,NA,2432.143
"1475",2005,"NY",NA,"New York",50,2015,0,-10,19132.61
"1476",2005,"OH",7920,"Ohio",60,NA,NA,NA,11463.32
"1477",2005,"OK",762506,"Oklahoma",33.34,NA,NA,NA,3548.597
"1478",2005,"OR",12148,"Oregon",80,2004,1,1,3613.202
"1479",2005,"PA",NA,"Pennsylvania",60,2007,0,-2,12449.99
"1480",2005,"RI",NA,"Rhode Island",33.34,2015,0,-10,1067.916
"1481",2005,"SC",NA,"South Carolina",50,2007,0,-2,4270.15
"1482",2005,"SD",2870,"South Dakota",NA,NA,NA,NA,775.493
"1483",2005,"TN",1438,"Tennessee",50,2024,0,-19,5991.057
"1484",2005,"TX",2347512,"Texas",NA,NA,NA,NA,22778.123
"1485",2005,"UT",73434,"Utah",33.34,2011,0,-6,2457.719
"1486",2005,"VA",1772,"Virginia",50,NA,NA,NA,7577.105
"1487",2005,"VT",NA,"Vermont",33.34,2023,0,-18,621.215
"1488",2005,"WA",43034,"Washington",NA,NA,NA,NA,6257.305
"1489",2005,"WI",3476,"Wisconsin",50,2006,0,-1,5546.166
"1490",2005,"WV",307265,"West Virginia",50,2022,0,-17,1820.492
"1491",2005,"WY",805613,"Wyoming",NA,NA,NA,NA,514.157
"1492",2006,"AK",1274642,"Alaska",33.34,NA,NA,NA,675.302
"1493",2006,"AL",182778,"Alabama",33.34,2021,0,-15,4628.981
"1494",2006,"AR",22225,"Arkansas",50,2021,0,-15,2821.761
"1495",2006,"AZ",40494,"Arizona",50,2007,0,-1,6029.141
"1496",2006,"CA",16048,"California",50,2011,0,-5,36021.202
"1497",2006,"CO",212753,"Colorado",33.34,2009,0,-3,4720.423
"1498",2006,"CT",NA,"Connecticut",50,2016,0,-10,3517.46
"1499",2006,"DE",NA,"Delaware",33.34,2017,0,-11,859.268
"1500",2006,"FL",55790,"Florida",50,NA,NA,NA,18166.99
"1501",2006,"GA",NA,"Georgia",80,2006,1,0,9155.813
"1502",2006,"HI",NA,"Hawaii",33.34,NA,NA,NA,1309.731
"1503",2006,"IA",NA,"Iowa",100,1978,1,28,2982.644
"1504",2006,"ID",2897,"Idaho",50,2022,0,-16,1468.669
"1505",2006,"IL",564,"Illinois",100,1999,1,7,12643.955
"1506",2006,"IN",947,"Indiana",50,2007,0,-1,6332.669
"1507",2006,"KS",149676,"Kansas",33.34,NA,NA,NA,2762.931
"1508",2006,"KY",281581,"Kentucky",50,2018,0,-12,4219.239
"1509",2006,"LA",716396,"Louisiana",50,2016,0,-10,4302.665
"1510",2006,"MA",NA,"Massachusetts",50,2025,0,-19,6410.084
"1511",2006,"MD",NA,"Maryland",50,2018,0,-12,5627.367
"1512",2006,"ME",NA,"Maine",50,2007,0,-1,1323.619
"1513",2006,"MI",90956,"Michigan",92.5,1991,1,15,10036.081
"1514",2006,"MN",28022,"Minnesota",75,2007,0,-1,5163.555
"1515",2006,"MO",49,"Missouri",100,2020,0,-14,5842.704
"1516",2006,"MS",89910,"Mississippi",100,NA,NA,NA,2904.978
"1517",2006,"MT",247385,"Montana",33.34,2025,0,-19,952.692
"1518",2006,"NC",1967,"North Carolina",50,2016,0,-10,8917.27
"1519",2006,"ND",346672,"North Dakota",33.34,2016,0,-10,649.422
"1520",2006,"NE",2820,"Nebraska",100,1988,1,18,1772.693
"1521",2006,"NH",0,"New Hampshire",50,2022,0,-16,1308.389
"1522",2006,"NJ",NA,"New Jersey",50,2012,0,-6,8661.679
"1523",2006,"NM",923304,"New Mexico",33.34,NA,NA,NA,1962.137
"1524",2006,"NV",44526,"Nevada",NA,NA,NA,NA,2522.658
"1525",2006,"NY",NA,"New York",50,2015,0,-9,19104.631
"1526",2006,"OH",7675,"Ohio",60,NA,NA,NA,11481.213
"1527",2006,"OK",1059919,"Oklahoma",33.34,NA,NA,NA,3594.09
"1528",2006,"OR",12032,"Oregon",100,2004,1,2,3670.883
"1529",2006,"PA",NA,"Pennsylvania",60,2007,0,-1,12510.809
"1530",2006,"RI",NA,"Rhode Island",33.34,2015,0,-9,1063.096
"1531",2006,"SC",NA,"South Carolina",50,2007,0,-1,4357.847
"1532",2006,"SD",4355,"South Dakota",NA,NA,NA,NA,783.033
"1533",2006,"TN",1796,"Tennessee",50,2024,0,-18,6088.766
"1534",2006,"TX",3216387,"Texas",NA,NA,NA,NA,23359.58
"1535",2006,"UT",99517,"Utah",50,2011,0,-5,2525.507
"1536",2006,"VA",1852,"Virginia",50,NA,NA,NA,7673.725
"1537",2006,"VT",NA,"Vermont",50,2023,0,-17,622.892
"1538",2006,"WA",48446,"Washington",NA,NA,NA,NA,6370.753
"1539",2006,"WI",3739,"Wisconsin",60,2006,1,0,5577.655
"1540",2006,"WV",336387,"West Virginia",50,2022,0,-16,1827.912
"1541",2006,"WY",1043160,"Wyoming",NA,NA,NA,NA,522.667
"1542",2007,"AK",2436660,"Alaska",33.34,NA,NA,NA,680.3
"1543",2007,"AL",144306,"Alabama",33.34,2021,0,-14,4672.84
"1544",2007,"AR",21579,"Arkansas",50,2021,0,-14,2848.65
"1545",2007,"AZ",43560,"Arizona",60,2007,1,0,6167.681
"1546",2007,"CA",31526,"California",50,2011,0,-4,36250.311
"1547",2007,"CO",136888,"Colorado",33.34,2009,0,-2,4803.868
"1548",2007,"CT",NA,"Connecticut",50,2016,0,-9,3527.27
"1549",2007,"DE",NA,"Delaware",33.34,2017,0,-10,871.749
"1550",2007,"FL",45870,"Florida",50,NA,NA,NA,18367.842
"1551",2007,"GA",NA,"Georgia",90,2006,1,1,9349.988
"1552",2007,"HI",NA,"Hawaii",33.34,NA,NA,NA,1315.675
"1553",2007,"IA",NA,"Iowa",100,1978,1,29,2999.212
"1554",2007,"ID",6649,"Idaho",50,2022,0,-15,1505.105
"1555",2007,"IL",354,"Illinois",100,1999,1,8,12695.866
"1556",2007,"IN",1003,"Indiana",60,2007,1,0,6379.599
"1557",2007,"KS",132281,"Kansas",33.34,NA,NA,NA,2783.785
"1558",2007,"KY",275313,"Kentucky",50,2018,0,-11,4256.672
"1559",2007,"LA",904164,"Louisiana",50,2016,0,-9,4375.581
"1560",2007,"MA",NA,"Massachusetts",50,2025,0,-18,6431.559
"1561",2007,"MD",NA,"Maryland",50,2018,0,-11,5653.408
"1562",2007,"ME",NA,"Maine",100,2007,1,0,1327.04
"1563",2007,"MI",81874,"Michigan",92.5,1991,1,16,10001.284
"1564",2007,"MN",34591,"Minnesota",78,2007,1,0,5207.203
"1565",2007,"MO",58,"Missouri",100,2020,0,-13,5887.612
"1566",2007,"MS",81814,"Mississippi",100,NA,NA,NA,2928.35
"1567",2007,"MT",264740,"Montana",33.34,2025,0,-18,964.706
"1568",2007,"NC",1898,"North Carolina",50,2016,0,-9,9118.037
"1569",2007,"ND",391337,"North Dakota",33.34,2016,0,-9,652.822
"1570",2007,"NE",2499,"Nebraska",100,1988,1,19,1783.44
"1571",2007,"NH",0,"New Hampshire",50,2022,0,-15,1312.54
"1572",2007,"NJ",NA,"New Jersey",50,2012,0,-5,8677.885
"1573",2007,"NM",942354,"New Mexico",33.34,NA,NA,NA,1990.07
"1574",2007,"NV",62178,"Nevada",NA,NA,NA,NA,2601.072
"1575",2007,"NY",NA,"New York",80,2015,0,-8,19132.335
"1576",2007,"OH",7015,"Ohio",60,NA,NA,NA,11500.468
"1577",2007,"OK",942148,"Oklahoma",33.34,NA,NA,NA,3634.349
"1578",2007,"OR",12513,"Oregon",100,2004,1,3,3722.417
"1579",2007,"PA",NA,"Pennsylvania",70,2007,1,0,12563.937
"1580",2007,"RI",NA,"Rhode Island",33.34,2015,0,-8,1057.315
"1581",2007,"SC",NA,"South Carolina",100,2007,1,0,4444.11
"1582",2007,"SD",4700,"South Dakota",NA,NA,NA,NA,791.623
"1583",2007,"TN",1604,"Tennessee",50,2024,0,-17,6175.727
"1584",2007,"TX",2762940,"Texas",NA,NA,NA,NA,23831.983
"1585",2007,"UT",101539,"Utah",50,2011,0,-4,2597.746
"1586",2007,"VA",2006,"Virginia",50,NA,NA,NA,7751
"1587",2007,"VT",NA,"Vermont",50,2023,0,-16,623.481
"1588",2007,"WA",48727,"Washington",NA,NA,NA,NA,6461.587
"1589",2007,"WI",4960,"Wisconsin",80,2006,1,1,5610.775
"1590",2007,"WV",328320,"West Virginia",50,2022,0,-15,1834.052
"1591",2007,"WY",803632,"Wyoming",NA,NA,NA,NA,534.876
"1592",2008,"AK",6939040,"Alaska",33.34,NA,NA,NA,687.455
"1593",2008,"AL",197581,"Alabama",33.34,2021,0,-13,4718.206
"1594",2008,"AR",27820,"Arkansas",50,2021,0,-13,2874.554
"1595",2008,"AZ",43757,"Arizona",70,2007,1,1,6280.362
"1596",2008,"CA",31599,"California",50,2011,0,-3,36604.337
"1597",2008,"CO",151474,"Colorado",33.34,2009,0,-1,4889.73
"1598",2008,"CT",NA,"Connecticut",50,2016,0,-8,3545.579
"1599",2008,"DE",NA,"Delaware",33.34,2017,0,-9,883.874
"1600",2008,"FL",56000,"Florida",50,NA,NA,NA,18527.305
"1601",2008,"GA",NA,"Georgia",100,2006,1,2,9504.843
"1602",2008,"HI",NA,"Hawaii",33.34,NA,NA,NA,1332.213
"1603",2008,"IA",NA,"Iowa",100,1978,1,30,3016.734
"1604",2008,"ID",6758,"Idaho",50,2022,0,-14,1534.32
"1605",2008,"IL",0,"Illinois",100,1999,1,9,12747.038
"1606",2008,"IN",1680,"Indiana",70,2007,1,1,6424.806
"1607",2008,"KS",168696,"Kansas",33.34,NA,NA,NA,2808.076
"1608",2008,"KY",293334,"Kentucky",50,2018,0,-10,4289.878
"1609",2008,"LA",1035695,"Louisiana",50,2016,0,-8,4435.586
"1610",2008,"MA",NA,"Massachusetts",50,2025,0,-17,6468.967
"1611",2008,"MD",NA,"Maryland",50,2018,0,-10,5684.965
"1612",2008,"ME",NA,"Maine",100,2007,1,1,1330.509
"1613",2008,"MI",113506,"Michigan",100,1991,1,17,9946.889
"1614",2008,"MN",31821,"Minnesota",81,2007,1,1,5247.018
"1615",2008,"MO",21,"Missouri",100,2020,0,-12,5923.916
"1616",2008,"MS",135248,"Mississippi",100,NA,NA,NA,2947.806
"1617",2008,"MT",347221,"Montana",33.34,2025,0,-17,976.415
"1618",2008,"NC",1889,"North Carolina",50,2016,0,-8,9309.449
"1619",2008,"ND",791692,"North Dakota",33.34,2016,0,-8,657.569
"1620",2008,"NE",4968,"Nebraska",100,1988,1,20,1796.378
"1621",2008,"NH",0,"New Hampshire",50,2022,0,-14,1315.906
"1622",2008,"NJ",NA,"New Jersey",50,2012,0,-4,8711.09
"1623",2008,"NM",625938,"New Mexico",33.34,NA,NA,NA,2010.662
"1624",2008,"NV",74130,"Nevada",NA,NA,NA,NA,2653.63
"1625",2008,"NY",NA,"New York",100,2015,0,-7,19212.436
"1626",2008,"OH",9420,"Ohio",60,NA,NA,NA,11515.391
"1627",2008,"OK",1184765,"Oklahoma",33.34,NA,NA,NA,3668.976
"1628",2008,"OR",11815,"Oregon",100,2004,1,4,3768.748
"1629",2008,"PA",NA,"Pennsylvania",70,2007,1,1,12612.285
"1630",2008,"RI",NA,"Rhode Island",33.34,2015,0,-7,1055.003
"1631",2008,"SC",NA,"South Carolina",100,2007,1,1,4528.996
"1632",2008,"SD",6838,"South Dakota",NA,NA,NA,NA,799.124
"1633",2008,"TN",2357,"Tennessee",50,2024,0,-16,6247.411
"1634",2008,"TX",4124428,"Texas",NA,NA,NA,NA,24309.039
"1635",2008,"UT",106060,"Utah",50,2011,0,-3,2663.029
"1636",2008,"VA",2060,"Virginia",50,NA,NA,NA,7833.496
"1637",2008,"VT",NA,"Vermont",50,2023,0,-15,624.151
"1638",2008,"WA",44038,"Washington",NA,NA,NA,NA,6562.231
"1639",2008,"WI",5290,"Wisconsin",100,2006,1,2,5640.996
"1640",2008,"WV",347592,"West Virginia",50,2022,0,-14,1840.31
"1641",2008,"WY",883786,"Wyoming",NA,NA,NA,NA,546.043
"1642",2009,"AK",3829564,"Alaska",33.34,NA,NA,NA,698.895
"1643",2009,"AL",115374,"Alabama",33.34,2021,0,-12,4757.938
"1644",2009,"AR",33547,"Arkansas",50,2021,0,-12,2896.843
"1645",2009,"AZ",19481,"Arizona",80,2007,1,2,6343.154
"1646",2009,"CA",27105,"California",50,2011,0,-2,36961.229
"1647",2009,"CO",285015,"Colorado",100,2009,1,0,4972.195
"1648",2009,"CT",NA,"Connecticut",50,2016,0,-7,3561.807
"1649",2009,"DE",NA,"Delaware",33.34,2017,0,-8,891.73
"1650",2009,"FL",81300,"Florida",50,NA,NA,NA,18652.644
"1651",2009,"GA",NA,"Georgia",100,2006,1,3,9620.846
"1652",2009,"HI",NA,"Hawaii",33.34,NA,NA,NA,1346.717
"1653",2009,"IA",NA,"Iowa",100,1978,1,31,3032.87
"1654",2009,"ID",4952,"Idaho",50,2022,0,-13,1554.439
"1655",2009,"IL",0,"Illinois",100,1999,1,10,12796.778
"1656",2009,"IN",1475,"Indiana",80,2007,1,2,6459.325
"1657",2009,"KS",142658,"Kansas",33.34,NA,NA,NA,2832.704
"1658",2009,"KY",355985,"Kentucky",50,2018,0,-9,4317.074
"1659",2009,"LA",911433,"Louisiana",50,2016,0,-7,4491.648
"1660",2009,"MA",NA,"Massachusetts",50,2025,0,-16,6517.613
"1661",2009,"MD",NA,"Maryland",50,2018,0,-9,5730.388
"1662",2009,"ME",NA,"Maine",100,2007,1,2,1329.59
"1663",2009,"MI",53233,"Michigan",100,1991,1,18,9901.591
"1664",2009,"MN",45820,"Minnesota",84,2007,1,2,5281.203
"1665",2009,"MO",18,"Missouri",100,2020,0,-11,5961.088
"1666",2009,"MS",113762,"Mississippi",100,NA,NA,NA,2958.774
"1667",2009,"MT",349714,"Montana",33.34,2025,0,-16,983.982
"1668",2009,"NC",1740,"North Carolina",50,2016,0,-7,9449.566
"1669",2009,"ND",827417,"North Dakota",33.34,2016,0,-7,664.968
"1670",2009,"NE",4718,"Nebraska",100,1988,1,21,1812.683
"1671",2009,"NH",0,"New Hampshire",50,2022,0,-13,1316.102
"1672",2009,"NJ",NA,"New Jersey",50,2012,0,-3,8755.602
"1673",2009,"NM",931812,"New Mexico",33.34,NA,NA,NA,2036.802
"1674",2009,"NV",145450,"Nevada",NA,NA,NA,NA,2684.665
"1675",2009,"NY",NA,"New York",100,2015,0,-6,19307.066
"1676",2009,"OH",11052,"Ohio",60,NA,NA,NA,11528.896
"1677",2009,"OK",1067182,"Oklahoma",33.34,NA,NA,NA,3717.572
"1678",2009,"OR",13038,"Oregon",100,2004,1,5,3808.6
"1679",2009,"PA",NA,"Pennsylvania",83,2007,1,2,12666.858
"1680",2009,"RI",NA,"Rhode Island",33.34,2015,0,-6,1053.646
"1681",2009,"SC",NA,"South Carolina",100,2007,1,2,4589.872
"1682",2009,"SD",7668,"South Dakota",NA,NA,NA,NA,807.067
"1683",2009,"TN",2413,"Tennessee",50,2024,0,-15,6306.019
"1684",2009,"TX",2295177,"Texas",NA,NA,NA,NA,24801.761
"1685",2009,"UT",102121,"Utah",50,2011,0,-2,2723.421
"1686",2009,"VA",1997,"Virginia",50,NA,NA,NA,7925.937
"1687",2009,"VT",NA,"Vermont",50,2023,0,-14,624.817
"1688",2009,"WA",29681,"Washington",NA,NA,NA,NA,6667.426
"1689",2009,"WI",5669,"Wisconsin",100,2006,1,3,5669.264
"1690",2009,"WV",376677,"West Virginia",50,2022,0,-13,1847.775
"1691",2009,"WY",1197540,"Wyoming",NA,NA,NA,NA,559.851
"1692",2010,"AK",3355049,"Alaska",33.34,NA,NA,NA,713.982
"1693",2010,"AL",90538,"Alabama",33.34,2021,0,-11,4785.514
"1694",2010,"AR",65147,"Arkansas",50,2021,0,-11,2921.998
"1695",2010,"AZ",29101,"Arizona",80,2007,1,3,6407.342
"1696",2010,"CA",24409,"California",50,2011,0,-1,37319.55
"1697",2010,"CO",71436,"Colorado",100,2009,1,1,5047.539
"1698",2010,"CT",NA,"Connecticut",50,2016,0,-6,3579.173
"1699",2010,"DE",NA,"Delaware",33.34,2017,0,-7,899.647
"1700",2010,"FL",71010,"Florida",50,NA,NA,NA,18846.143
"1701",2010,"GA",NA,"Georgia",100,2006,1,4,9712.209
"1702",2010,"HI",NA,"Hawaii",33.34,NA,NA,NA,1364.004
"1703",2010,"IA",NA,"Iowa",100,1978,1,32,3050.819
"1704",2010,"ID",6730,"Idaho",50,2022,0,-12,1570.819
"1705",2010,"IL",0,"Illinois",100,1999,1,11,12840.545
"1706",2010,"IN",1426,"Indiana",90,2007,1,3,6490.555
"1707",2010,"KS",102878,"Kansas",33.34,NA,NA,NA,2858.266
"1708",2010,"KY",317146,"Kentucky",50,2018,0,-8,4348.464
"1709",2010,"LA",758469,"Louisiana",50,2016,0,-6,4544.635
"1710",2010,"MA",NA,"Massachusetts",50,2025,0,-15,6566.44
"1711",2010,"MD",NA,"Maryland",50,2018,0,-8,5788.784
"1712",2010,"ME",NA,"Maine",100,2007,1,3,1327.651
"1713",2010,"MI",63106,"Michigan",100,1991,1,19,9877.597
"1714",2010,"MN",23290,"Minnesota",87,2007,1,3,5310.934
"1715",2010,"MO",2,"Missouri",100,2020,0,-10,5996.089
"1716",2010,"MS",90832,"Mississippi",100,NA,NA,NA,2970.615
"1717",2010,"MT",253649,"Montana",33.34,2025,0,-15,990.73
"1718",2010,"NC",1464,"North Carolina",50,2016,0,-6,9574.586
"1719",2010,"ND",1136553,"North Dakota",33.34,2016,0,-6,674.752
"1720",2010,"NE",3473,"Nebraska",100,1988,1,22,1829.591
"1721",2010,"NH",0,"New Hampshire",50,2022,0,-12,1316.807
"1722",2010,"NJ",NA,"New Jersey",50,2012,0,-2,8799.451
"1723",2010,"NM",654752,"New Mexico",33.34,NA,NA,NA,2064.614
"1724",2010,"NV",182752,"Nevada",NA,NA,NA,NA,2702.483
"1725",2010,"NY",NA,"New York",100,2015,0,-5,19399.956
"1726",2010,"OH",10550,"Ohio",60,NA,NA,NA,11539.449
"1727",2010,"OK",743686,"Oklahoma",33.34,NA,NA,NA,3760.014
"1728",2010,"OR",12742,"Oregon",100,2004,1,6,3837.614
"1729",2010,"PA",NA,"Pennsylvania",90,2007,1,3,12711.406
"1730",2010,"RI",NA,"Rhode Island",33.34,2015,0,-5,1053.994
"1731",2010,"SC",NA,"South Carolina",100,2007,1,3,4635.846
"1732",2010,"SD",8410,"South Dakota",NA,NA,NA,NA,816.193
"1733",2010,"TN",2251,"Tennessee",50,2024,0,-14,6355.518
"1734",2010,"TX",1856323,"Texas",NA,NA,NA,NA,25241.897
"1735",2010,"UT",89162,"Utah",50,2011,0,-1,2775.413
"1736",2010,"VA",1882,"Virginia",50,NA,NA,NA,8024.004
"1737",2010,"VT",NA,"Vermont",50,2023,0,-13,625.886
"1738",2010,"WA",20905,"Washington",NA,NA,NA,NA,6743.009
"1739",2010,"WI",5004,"Wisconsin",100,2006,1,4,5690.538
"1740",2010,"WV",546304,"West Virginia",50,2022,0,-12,1854.265
"1741",2010,"WY",721002,"Wyoming",NA,NA,NA,NA,564.531
"1742",2011,"AK",4238789,"Alaska",33.34,NA,NA,NA,722.349
"1743",2011,"AL",115975,"Alabama",50,2021,0,-10,4799.642
"1744",2011,"AR",79656,"Arkansas",50,2021,0,-10,2941.038
"1745",2011,"AZ",40237,"Arizona",80,2007,1,4,6473.416
"1746",2011,"CA",31879,"California",100,2011,1,0,37636.311
"1747",2011,"CO",146690,"Colorado",100,2009,1,2,5121.9
"1748",2011,"CT",NA,"Connecticut",50,2016,0,-5,3588.632
"1749",2011,"DE",NA,"Delaware",33.34,2017,0,-6,907.59
"1750",2011,"FL",59980,"Florida",50,NA,NA,NA,19055.607
"1751",2011,"GA",NA,"Georgia",100,2006,1,5,9803.63
"1752",2011,"HI",NA,"Hawaii",33.34,NA,NA,NA,1379.562
"1753",2011,"IA",NA,"Iowa",100,1978,1,33,3066.772
"1754",2011,"ID",7787,"Idaho",50,2022,0,-11,1584.272
"1755",2011,"IL",0,"Illinois",100,1999,1,12,12867.783
"1756",2011,"IN",1825,"Indiana",100,2007,1,4,6517.25
"1757",2011,"KS",122152,"Kansas",33.34,NA,NA,NA,2869.677
"1758",2011,"KY",342320,"Kentucky",50,2018,0,-7,4370.817
"1759",2011,"LA",729260,"Louisiana",50,2016,0,-5,4576.244
"1760",2011,"MA",NA,"Massachusetts",50,2025,0,-14,6614.218
"1761",2011,"MD",NA,"Maryland",50,2018,0,-7,5840.241
"1762",2011,"ME",NA,"Maine",100,2007,1,4,1328.473
"1763",2011,"MI",69870,"Michigan",100,1991,1,20,9883.053
"1764",2011,"MN",27618,"Minnesota",90,2007,1,4,5346.62
"1765",2011,"MO",5,"Missouri",100,2020,0,-9,6011.182
"1766",2011,"MS",105100,"Mississippi",100,NA,NA,NA,2979.147
"1767",2011,"MT",278372,"Montana",33.34,2025,0,-14,997.518
"1768",2011,"NC",1610,"North Carolina",50,2016,0,-5,9658.913
"1769",2011,"ND",1021709,"North Dakota",33.34,2016,0,-5,685.526
"1770",2011,"NE",4440,"Nebraska",100,1988,1,23,1840.914
"1771",2011,"NH",0,"New Hampshire",50,2022,0,-11,1320.444
"1772",2011,"NJ",NA,"New Jersey",50,2012,0,-1,8828.552
"1773",2011,"NM",666383,"New Mexico",33.34,NA,NA,NA,2080.707
"1774",2011,"NV",272240,"Nevada",NA,NA,NA,NA,2713.114
"1775",2011,"NY",NA,"New York",100,2015,0,-4,19499.921
"1776",2011,"OH",11197,"Ohio",60,NA,NA,NA,11545.735
"1777",2011,"OK",830662,"Oklahoma",33.34,NA,NA,NA,3788.824
"1778",2011,"OR",13199,"Oregon",100,2004,1,7,3872.672
"1779",2011,"PA",NA,"Pennsylvania",90,2007,1,4,12747.052
"1780",2011,"RI",NA,"Rhode Island",33.34,2015,0,-4,1053.829
"1781",2011,"SC",NA,"South Carolina",100,2007,1,4,4672.655
"1782",2011,"SD",10596,"South Dakota",NA,NA,NA,NA,823.74
"1783",2011,"TN",2355,"Tennessee",50,2024,0,-13,6400.298
"1784",2011,"TX",2677604,"Texas",NA,NA,NA,NA,25645.504
"1785",2011,"UT",101665,"Utah",66.66,2011,1,0,2814.797
"1786",2011,"VA",1923,"Virginia",50,NA,NA,NA,8102.437
"1787",2011,"VT",NA,"Vermont",50,2023,0,-12,627.197
"1788",2011,"WA",26706,"Washington",NA,NA,NA,NA,6827.479
"1789",2011,"WI",5631,"Wisconsin",100,2006,1,5,5705.84
"1790",2011,"WV",585992,"West Virginia",50,2022,0,-11,1856.606
"1791",2011,"WY",1044150,"Wyoming",NA,NA,NA,NA,567.491
"1792",2012,"AK",5787360,"Alaska",33.34,NA,NA,NA,730.81
"1793",2012,"AL",116467,"Alabama",50,2021,0,-9,4816.632
"1794",2012,"AR",82770,"Arkansas",50,2021,0,-9,2952.876
"1795",2012,"AZ",40578,"Arizona",80,2007,1,5,6556.344
"1796",2012,"CA",37112,"California",100,2011,1,1,37944.551
"1797",2012,"CO",175090,"Colorado",100,2009,1,3,5193.66
"1798",2012,"CT",NA,"Connecticut",50,2016,0,-4,3595.211
"1799",2012,"DE",NA,"Delaware",33.34,2017,0,-5,915.518
"1800",2012,"FL",49860,"Florida",50,NA,NA,NA,19302.016
"1801",2012,"GA",NA,"Georgia",100,2006,1,6,9903.58
