"year","sum_weight","syn_state","State_Acronym","year_effective","State_Name","real_ci_cap","Post","real_ci_cap_76","syn_state_76","syn_state_76_shift"
1997,0.923,856.813164377063,"WI",2006,"Wisconsin",969.07807658962,0,105.137778101113,107.48255286418,110.473751078925
1998,0.923,863.38440028003,"WI",2006,"Wisconsin",1012.17348074332,0,109.813309566064,108.306878679525,111.29807689427
1999,0.923,791.467594574683,"WI",2006,"Wisconsin",970.950413239019,0,105.340912729715,99.2853064250091,102.276504639754
2000,0.923,786.608121570707,"WI",2006,"Wisconsin",790.788189238412,0,85.7946487219288,98.6757119582603,101.666910173006
2001,0.923,744.320155448321,"WI",2006,"Wisconsin",654.953077663145,0,71.0575473839237,93.3709165334927,96.362114748238
2002,0.923,540.683206822987,"WI",2006,"Wisconsin",575.051268892771,0,62.3887942222168,67.8257685295686,70.8169667443139
2003,0.923,516.703967522168,"WI",2006,"Wisconsin",661.052679958686,0,71.7193089572641,64.8177033375883,67.8089015523336
2004,0.923,579.405750362037,"WI",2006,"Wisconsin",828.800773775649,0,89.9187319869125,72.6833010769325,75.6744992916777
2005,0.923,775.252111851564,"WI",2006,"Wisconsin",914.737406056473,0,99.2422187046131,97.2511622831262,100.242360497872
2006,0.923,995.35161000609,"WI",2006,"Wisconsin",909.807639301924,1,98.7073756040922,124.86144761642,127.852645831165
2007,0.923,1082.85666537263,"WI",2006,"Wisconsin",1004.69295908144,1,109.001728491673,135.83848103555,138.829679250295
2008,0.923,975.611426388379,"WI",2006,"Wisconsin",899.543384729806,1,97.5937801718496,122.385148911577,125.376347126323
2009,0.923,779.167802418801,"WI",2006,"Wisconsin",683.635763346945,1,74.1694058766676,97.7423643746567,100.733562589402
2010,0.923,672.512153870044,"WI",2006,"Wisconsin",868.67047953712,1,94.2442991198085,84.3629931651355,87.3541913798808
2011,0.923,760.273132549564,"WI",2006,"Wisconsin",838.953584756534,1,91.0202366167225,95.3721307723893,98.3633289871346
2012,0.923,789.28904662907,"WI",2006,"Wisconsin",900.219628809566,1,97.6671476349236,99.0120194302864,102.003217645032
2013,0.923,862.064519948794,"WI",2006,"Wisconsin",905.067368823969,1,98.1930914430013,108.141306868336,111.132505083081
2014,0.923,816.691014765009,"WI",2006,"Wisconsin",911.996222793345,1,98.9448206676382,102.449447344801,105.440645559547
2015,0.923,866.72777281936,"WI",2006,"Wisconsin",956.759794193682,1,103.801335896488,108.726286586223,111.717484800969
2016,0.923,777.171329461884,"WI",2006,"Wisconsin",901.170085206563,1,97.7702650990127,97.4919176972999,100.483115912045
2017,0.923,760.538441026236,"WI",2006,"Wisconsin",855.489442342906,1,92.8142544235703,95.4054122782704,98.3966104930157
2018,0.923,804.613110225027,"WI",2006,"Wisconsin",798.168428785016,1,86.5953499311798,100.934339889431,103.925538104176
2019,0.923,955.937216439527,"WI",2006,"Wisconsin",1109.0927103208,1,120.328326569553,119.917126244785,122.90832445953
2020,0.923,794.553404272587,"WI",2006,"Wisconsin",1314.72213490785,1,142.637592804711,99.6724044736543,102.6636026884
2021,0.923,1182.38374284928,"WI",2006,"Wisconsin",1999.80831961658,1,216.96435863304,148.323611763062,151.314809977807
2022,0.923,1506.41463833752,"WI",2006,"Wisconsin",2149.31137797995,1,233.18433074402,188.971525803066,191.962724017811
