"year","sum_weight","syn_state","State_Acronym","year_effective","State_Name","real_ci_cap","Post","real_ci_cap_76","syn_state_76","syn_state_76_shift"
1976,0.903,770.391648954014,"IL",1999,"Illinois",1209.04465721483,0,100,100,117.036470980633
1977,0.903,824.705186164411,"IL",1999,"Illinois",1392.76815695568,0,115.19575796018,107.050120193299,124.086591173932
1978,0.903,848.603628777535,"IL",1999,"Illinois",1263.602059417,0,104.512438963822,110.152236194371,127.188707175004
1979,0.903,884.861645910415,"IL",1999,"Illinois",1478.03925350434,0,122.248524459731,114.858675728355,131.895146708987
1980,0.903,844.527639699343,"IL",1999,"Illinois",2117.14745541409,0,175.10911964916,109.623156072108,126.65962705274
1981,0.903,774.920157935349,"IL",1999,"Illinois",2006.84653418596,0,165.986138081033,100.587819064171,117.624290044804
1982,0.903,719.212981995677,"IL",1999,"Illinois",1619.69882961694,0,133.965178205088,93.3567988401972,110.39326982083
1983,0.903,640.846027685963,"IL",1999,"Illinois",1107.19419912157,0,91.5759556534591,83.1844463210447,100.220917301677
1984,0.903,695.001217891157,"IL",1999,"Illinois",990.890125737749,0,81.9564537856174,90.2140124227441,107.250483403377
1985,0.903,789.983551461749,"IL",1999,"Illinois",1438.93280576123,0,119.014032870876,102.543109408615,119.579580389248
1986,0.903,785.88474016348,"IL",1999,"Illinois",1722.10962894816,0,142.435568336676,102.011066868456,119.047537849089
1987,0.903,836.548230669041,"IL",1999,"Illinois",1666.1703895695,0,137.808837715532,108.587396008881,125.623866989513
1988,0.903,861.185605163812,"IL",1999,"Illinois",1806.55636593168,0,149.420152113594,111.785428402952,128.821899383585
1989,0.903,909.566666583193,"IL",1999,"Illinois",1580.04100228179,0,130.6850820483,118.065488874151,135.101959854784
1990,0.903,802.807857667712,"IL",1999,"Illinois",1307.75620509861,0,108.164425300152,104.20775702303,121.244228003663
1991,0.903,730.36731360827,"IL",1999,"Illinois",1247.40019019996,0,103.172383481143,94.8046768938777,111.84114787451
1992,0.903,657.98681472893,"IL",1999,"Illinois",1238.61621903325,0,102.445861833304,85.409390875706,102.445861856339
1993,0.903,737.78984732719,"IL",1999,"Illinois",1349.17714730339,0,111.590348565898,95.7681522546242,112.804623235257
1994,0.903,801.092153416377,"IL",1999,"Illinois",1463.8405677827,0,121.074152145449,103.985051564882,121.021522545515
1995,0.903,873.080061451957,"IL",1999,"Illinois",1703.98950115775,0,140.93685382003,113.32937767918,130.365848659813
1996,0.903,882.448638894742,"IL",1999,"Illinois",1801.00842469988,0,148.961282277919,114.545457507603,131.581928488236
1997,0.903,905.056308872032,"IL",1999,"Illinois",1949.42295948307,0,161.236638187855,117.480025919395,134.516496900028
1998,0.903,924.24197118267,"IL",1999,"Illinois",2077.18388776787,0,171.803735732384,119.970403682016,137.006874662649
1999,0.903,852.189061626933,"IL",1999,"Illinois",2169.26193252167,1,179.419504447322,110.617640103443,127.654111084076
2000,0.903,864.056054402402,"IL",1999,"Illinois",2200.21928746091,1,181.97998513383,112.158024502934,129.194495483567
2001,0.903,840.381202678237,"IL",1999,"Illinois",2088.17348468198,1,172.712684533284,109.084931517527,126.12140249816
2002,0.903,639.167713713709,"IL",1999,"Illinois",1279.41409485915,1,105.820251321934,82.9665942746819,100.003065255315
2003,0.903,632.151058601904,"IL",1999,"Illinois",1166.14107028639,1,96.4514472916763,82.0558036240652,99.0922746046979
2004,0.903,675.287508359538,"IL",1999,"Illinois",736.446025602315,1,60.9113998567101,87.6550919621724,104.691562942805
2005,0.903,878.702723534871,"IL",1999,"Illinois",1214.31124441694,1,100.435599063333,114.059222309577,131.095693290209
2006,0.903,1086.98826852794,"IL",1999,"Illinois",1289.92294406193,1,106.689437512872,141.09554146956,158.132012450193
2007,0.903,1145.94014628593,"IL",1999,"Illinois",1528.04739870427,1,126.384694691452,148.747737315405,165.784208296038
2008,0.903,1073.22192633523,"IL",1999,"Illinois",928.390573928485,1,76.787120176945,139.308613715164,156.345084695796
2009,0.903,862.707643844391,"IL",1999,"Illinois",853.238436303195,1,70.5712920702801,111.98299527464,129.019466255272
2010,0.903,775.577221701211,"IL",1999,"Illinois",1314.44540877822,1,108.717688873974,100.673108639513,117.709579620146
2011,0.903,844.897788505828,"IL",1999,"Illinois",1020.26192019732,1,84.3857928744839,109.671202907375,126.707673888008
2012,0.903,859.153234866344,"IL",1999,"Illinois",1243.62019983423,1,102.859740739358,111.521618391482,128.558089372115
2013,0.903,920.219240749458,"IL",1999,"Illinois",1563.6648381503,1,129.330610645299,119.448236750602,136.484707731235
2014,0.903,895.41657929959,"IL",1999,"Illinois",1532.11407630442,1,126.721049314573,116.228749430933,133.265220411565
2015,0.903,954.748607008029,"IL",1999,"Illinois",1716.34343699099,1,141.958646998596,123.930290301605,140.966761282237
2016,0.903,871.096712226279,"IL",1999,"Illinois",1150.07063312426,1,95.1222625451715,113.071930804156,130.108401784789
2017,0.903,871.57845573868,"IL",1999,"Illinois",1185.24331152415,1,98.0313923436452,113.134463090566,130.170934071198
2018,0.903,963.744054456243,"IL",1999,"Illinois",1093.535135028,1,90.4462154067229,125.097936324303,142.134407304936
2019,0.903,1124.40021532196,"IL",1999,"Illinois",1242.44862613379,1,102.762839959602,145.9517658127,162.988236793333
2020,0.903,948.846738966315,"IL",1999,"Illinois",1110.31556427003,1,91.8341235490645,123.164203591069,140.200674571702
2021,0.903,1345.52739899278,"IL",1999,"Illinois",1753.87521484054,1,145.062897749434,174.654982413121,191.691453393753
2022,0.903,1635.72071022737,"IL",1999,"Illinois",2752.74007702336,1,227.678941435017,212.323266022969,229.359737003602
