"State","Year","Revenue"
"IN","2021",0.015508576
"KS","...1",16
"KS","1950",0.005899796
"KS","1951",0.005301605
"KS","1952",0.004523952
"KS","1953",0.004060719
"KS","1954",0.004601265
"KS","1955",0.005103923
"KS","1956",0.004949775
"KS","1957",0.004653221
"KS","1958",0.005668537
"KS","1959",0.007053463
"KS","1960",0.007147918
"KS","1961",0.006820928
"KS","1962",0.006849226
"KS","1963",0.007264629
"KS","1964",0.006351388
"KS","1965",0.005980313
"KS","1966",0.011158269
"KS","1967",0.010747618
"KS","1968",0.007829294
"KS","1969",0.006329399
"KS","1970",0.00515203
"KS","1971",0.007334333
"KS","1972",0.007507748
"KS","1973",0.009920933
"KS","1974",0.01276345
"KS","1975",0.0129307
"KS","1976",0.012766653
"KS","1977",0.013376341
"KS","1978",0.011967727
"KS","1979",0.011635928
"KS","1980",0.011223878
"KS","1981",0.010635347
"KS","1982",0.008752432
"KS","1983",0.010746776
"KS","1984",0.008810629
"KS","1985",0.009056108
"KS","1986",0.008494189
"KS","1987",0.006693367
"KS","1988",0.009048746
"KS","1989",0.008309241
"KS","1990",0.009675916
"KS","1991",0.010460843
"KS","1992",0.009106945
"KS","1993",0.009054398
"KS","1994",0.009921004
"KS","1995",0.008990811
"KS","1996",0.008694083
"KS","1997",0.00947592
"KS","1998",0.009840062
"KS","1999",0.008250767
"KS","2000",0.008376848
"KS","2001",0.007470558
"KS","2002",0.004853335
"KS","2003",0.00438687
"KS","2004",0.005511555
"KS","2005",0.00641196
"KS","2006",0.008031724
"KS","2007",0.009967353
"KS","2008",0.010589776
"KS","2009",0.009442771
"KS","2010",0.009272694
"KS","2011",0.00600316
"KS","2012",0.007612838
"KS","2013",0.008569116
"KS","2014",0.007101947
"KS","2015",0.009427839
"KS","2016",0.008598542
"KS","2017",0.008673106
"KS","2018",0.009040663
"KS","2019",0.008148089
"KS","2020",0.008289898
"KS","2021",0.008144544
"KY","...1",17
"KY","1950",0.014177605
"KY","1951",0.01367593
"KY","1952",0.012954738
"KY","1953",0.012056225
"KY","1954",0.01081362
"KY","1955",0.014311795
"KY","1956",0.013272919
"KY","1957",0.017652937
"KY","1958",0.017176555
"KY","1959",0.016582941
"KY","1960",0.017153647
"KY","1961",0.017857453
"KY","1962",0.016036335
"KY","1963",0.014424281
"KY","1964",0.013720533
"KY","1965",0.015144666
"KY","1966",0.01779208
"KY","1967",0.018166442
"KY","1968",0.014448307
"KY","1969",0.012382991
"KY","1970",0.010556338
"KY","1971",0.011709756
"KY","1972",0.012206743
"KY","1973",0.012781212
"KY","1974",0.013860462
"KY","1975",0.017558603
"KY","1976",0.018533015
"KY","1977",0.01430747
"KY","1978",0.012906796
"KY","1979",0.013470845
"KY","1980",0.011924184
"KY","1981",0.01094397
"KY","1982",0.011913903
"KY","1983",0.013086482
"KY","1984",0.01278165
"KY","1985",0.011983533
"KY","1986",0.012687389
"KY","1987",0.013057392
"KY","1988",0.011836677
"KY","1989",0.013023056
"KY","1990",0.012849132
"KY","1991",0.015687629
"KY","1992",0.01240328
"KY","1993",0.010529932
"KY","1994",0.010472729
"KY","1995",0.011725255
"KY","1996",0.009712651
"KY","1997",0.009530384
"KY","1998",0.010732736
"KY","1999",0.010143366
"KY","2000",0.009422847
"KY","2001",0.011404827
"KY","2002",0.012025927
"KY","2003",0.013020217
"KY","2004",0.012621573
"KY","2005",0.012367354
"KY","2006",0.021100427
"KY","2007",0.018672522
"KY","2008",0.01070247
"KY","2009",0.009920016
"KY","2010",0.010098772
"KY","2011",0.012578271
"KY","2012",0.013787574
"KY","2013",0.01441452
"KY","2014",0.014507217
"KY","2015",0.015467584
"KY","2016",0.013315248
"KY","2017",0.010279766
"KY","2018",0.015471432
"KY","2019",0.012776068
"KY","2020",0.012211395
"KY","2021",0.010368568
"LA","...1",18
"LA","1950",0
"LA","1951",0
"LA","1952",0
"LA","1953",0
"LA","1954",0
"LA","1955",0
"LA","1956",0
"LA","1957",0
"LA","1958",0.01680243
"LA","1959",0.018086235
"LA","1960",0.015535746
"LA","1961",0.013682132
"LA","1962",0.017831236
"LA","1963",0.011637757
"LA","1964",0.013065039
"LA","1965",0.014181471
"LA","1966",0.015589971
"LA","1967",0.015469994
"LA","1968",0.013626094
"LA","1969",0.010875017
"LA","1970",0.009301905
"LA","1971",0.014982635
"LA","1972",0.018008586
"LA","1973",0.014521859
"LA","1974",0.01123997
"LA","1975",0.011851372
"LA","1976",0.012064438
"LA","1977",0.010382601
"LA","1978",0.017410211
"LA","1979",0.017652655
"LA","1980",0.018717199
"LA","1981",0.01885043
"LA","1982",0.02085124
"LA","1983",0.024434284
"LA","1984",0.016897274
"LA","1985",0.01665219
"LA","1986",0.014333103
"LA","1987",0.009336706
"LA","1988",0.010176784
"LA","1989",0.014438524
"LA","1990",0.018112999
"LA","1991",0.016046624
"LA","1992",0.01062004
"LA","1993",0.010137211
"LA","1994",0.008531397
"LA","1995",0.009736056
"LA","1996",0.011172961
"LA","1997",0.012375699
"LA","1998",0.011564037
"LA","1999",0.009306588
"LA","2000",0.006826391
"LA","2001",0.009248328
"LA","2002",0.01052492
"LA","2003",0.00700087
"LA","2004",0.007831708
"LA","2005",0.009101244
"LA","2006",0.010663224
"LA","2007",0.014225957
"LA","2008",0.014103282
"LA","2009",0.015595292
"LA","2010",0.010341391
"LA","2011",0.004790781
"LA","2012",0.006961075
"LA","2013",0.005624977
"LA","2014",0.01035051
"LA","2015",0.005217849
"LA","2016",0.003764776
"LA","2017",0.006529405
"LA","2018",0.00739425
"LA","2019",0.008298296
"LA","2020",0.008605461
"LA","2021",0.006580563
"MA","...1",19
"MA","1950",0.033203422
"MA","1951",0.0382766
"MA","1952",0.034752072
"MA","1953",0.030437493
"MA","1954",0.033784949
"MA","1955",0.030193819
"MA","1956",0.027679999
"MA","1957",0.030767847
"MA","1958",0.028932688
"MA","1959",0.029368398
"MA","1960",0.024187151
"MA","1961",0.027447976
"MA","1962",0.025273919
"MA","1963",0.023840261
"MA","1964",0.024673949
"MA","1965",0.025485797
"MA","1966",0.024455337
"MA","1967",0.025181518
"MA","1968",0.066356159
"MA","1969",0.058201785
"MA","1970",0.058395471
"MA","1971",0.059308443
"MA","1972",0.054264672
"MA","1973",0.047815905
"MA","1974",0.047158226
"MA","1975",0.040427124
"MA","1976",0.044704461
"MA","1977",0.043301207
"MA","1978",0.037694714
"MA","1979",0.039849931
"MA","1980",0.0399647
"MA","1981",0.037902154
"MA","1982",0.042729284
"MA","1983",0.050230287
"MA","1984",0.047038632
"MA","1985",0.048282777
"MA","1986",0.0586792
"MA","1987",0.05436131
"MA","1988",0.049443258
"MA","1989",0.049834119
"MA","1990",0.040052882
"MA","1991",0.035347726
"MA","1992",0.034633327
"MA","1993",0.039649496
"MA","1994",0.041371768
"MA","1995",0.041467454
"MA","1996",0.041884099
"MA","1997",0.039500342
"MA","1998",0.043581825
"MA","1999",0.040619133
"MA","2000",0.040168265
"MA","2001",0.038235442
"MA","2002",0.032331034
"MA","2003",0.041734436
"MA","2004",0.043040604
"MA","2005",0.034447205
"MA","2006",0.039164586
"MA","2007",0.039816307
"MA","2008",0.043721145
"MA","2009",0.045561717
"MA","2010",0.048278007
"MA","2011",0.047037254
"MA","2012",0.047985774
"MA","2013",0.042080906
"MA","2014",0.047204636
"MA","2015",0.045819582
"MA","2016",0.051210122
"MA","2017",0.049229782
"MA","2018",0.049726297
"MA","2019",0.049359928
"MA","2020",0.048379649
"MA","2021",0.041123772
"MD","...1",20
"MD","1950",0.017861563
"MD","1951",0.017870367
"MD","1952",0.017459592
"MD","1953",0.020129513
"MD","1954",0.018095284
"MD","1955",0.019781925
"MD","1956",0.026393573
"MD","1957",0.019660744
"MD","1958",0.019874556
"MD","1959",0.018071331
"MD","1960",0.017273146
"MD","1961",0.016187957
"MD","1962",0.015159151
"MD","1963",0.014978397
"MD","1964",0.014059195
"MD","1965",0.014413197
"MD","1966",0.016062588
"MD","1967",0.01601656
"MD","1968",0.014582165
"MD","1969",0.017217939
"MD","1970",0.016080765
"MD","1971",0.020520477
"MD","1972",0.017537102
"MD","1973",0.014753012
"MD","1974",0.0149746
"MD","1975",0.013851643
"MD","1976",0.015022488
"MD","1977",0.012568062
"MD","1978",0.011808391
"MD","1979",0.012003357
"MD","1980",0.012450483
"MD","1981",0.011053702
"MD","1982",0.010631345
"MD","1983",0.011284772
"MD","1984",0.01278829
"MD","1985",0.01395952
"MD","1986",0.013600515
"MD","1987",0.013209317
"MD","1988",0.014489008
"MD","1989",0.013872647
"MD","1990",0.013449975
"MD","1991",0.012550457
"MD","1992",0.009928317
"MD","1993",0.010762456
"MD","1994",0.012457809
"MD","1995",0.012579837
"MD","1996",0.011275637
"MD","1997",0.011182387
"MD","1998",0.012181755
"MD","1999",0.01316297
"MD","2000",0.013255912
"MD","2001",0.01582219
"MD","2002",0.014306334
"MD","2003",0.013353075
"MD","2004",0.018846118
"MD","2005",0.020858972
"MD","2006",0.017840287
"MD","2007",0.014778858
"MD","2008",0.01474764
"MD","2009",0.019069439
"MD","2010",0.023453916
"MD","2011",0.018893232
"MD","2012",0.0211035
"MD","2013",0.021215767
"MD","2014",0.021138949
"MD","2015",0.020644866
"MD","2016",0.024772628
"MD","2017",0.022456443
"MD","2018",0.021327147
"MD","2019",0.021794025
"MD","2020",0.025321757
"MD","2021",0.020608994
"ME","...1",21
"ME","1950",0
"ME","1951",0
"ME","1952",0
"ME","1953",0
"ME","1954",0
"ME","1955",0
"ME","1956",0
"ME","1957",0
"ME","1958",0
"ME","1959",0
"ME","1960",0
"ME","1961",0
"ME","1962",0
"ME","1963",0
"ME","1964",0
"ME","1965",0
"ME","1966",0
"ME","1967",0
"ME","1968",0
"ME","1969",0
"ME","1970",0.002208968
"ME","1971",0.002499491
"ME","1972",0.001944818
"ME","1973",0.001851431
"ME","1974",0.002195022
"ME","1975",0.003038346
"ME","1976",0.004488294
"ME","1977",0.00383701
"ME","1978",0.003194827
"ME","1979",0.003400529
"ME","1980",0.003384497
"ME","1981",0.002771097
"ME","1982",0.002577542
"ME","1983",0.002512297
"ME","1984",0.003352636
"ME","1985",0.003036493
"ME","1986",0.002818104
"ME","1987",0.003337185
"ME","1988",0.003920136
"ME","1989",0.00403648
"ME","1990",0.002650806
"ME","1991",0.003735987
"ME","1992",0.003199865
"ME","1993",0.003097005
"ME","1994",0.003579108
"ME","1995",0.002176783
"ME","1996",0.002424027
"ME","1997",0.003162525
"ME","1998",0.003445794
"ME","1999",0.004793954
"ME","2000",0.004613674
"ME","2001",0.003038521
"ME","2002",0.003079472
"ME","2003",0.003212601
"ME","2004",0.003692344
"ME","2005",0.003511491
"ME","2006",0.003960805
"ME","2007",0.003474448
"ME","2008",0.003700628
"ME","2009",0.003642945
"ME","2010",0.004612206
"ME","2011",0.005089456
"ME","2012",0.005564229
"ME","2013",0.003832441
"ME","2014",0.003934645
"ME","2015",0.003475809
"ME","2016",0.003016841
"ME","2017",0.003927648
"ME","2018",0.003834046
"ME","2019",0.004235802
"ME","2020",0.004129007
"ME","2021",0.003183284
"MI","...1",22
"MI","1950",0
"MI","1951",0
"MI","1952",0
"MI","1953",0
"MI","1954",0
"MI","1955",0
"MI","1956",0
"MI","1957",0
"MI","1958",0
"MI","1959",0
"MI","1960",0
"MI","1961",0
"MI","1962",0
"MI","1963",0
"MI","1964",0
"MI","1965",0
"MI","1966",0
"MI","1967",0
"MI","1968",0.015882612
"MI","1969",0.06819592
"MI","1970",0.05206124
"MI","1971",0.0481282
"MI","1972",0.064206839
"MI","1973",0.067166895
"MI","1974",0.051395972
"MI","1975",0.033519519
"MI","1976",0.045991741
"MI","1977",0.086047028
"MI","1978",0.084620502
"MI","1979",0.081760712
"MI","1980",0.068366442
"MI","1981",0.066738021
"MI","1982",0.068011698
"MI","1983",0.076355732
"MI","1984",0.083159278
"MI","1985",0.078943207
"MI","1986",0.078756844
"MI","1987",0.074442584
"MI","1988",0.085901298
"MI","1989",0.078025536
"MI","1990",0.083471614
"MI","1991",0.078259043
"MI","1992",0.079151083
"MI","1993",0.076189133
"MI","1994",0.084642325
"MI","1995",0.073272351
"MI","1996",0.074695238
"MI","1997",0.072555605
"MI","1998",0.075743588
"MI","1999",0.078451681
"MI","2000",0.073257941
"MI","2001",0.066338326
"MI","2002",0.082204742
"MI","2003",0.064932399
"MI","2004",0.060902039
"MI","2005",0.049292889
"MI","2006",0.039734619
"MI","2007",0.033755979
"MI","2008",0.035665883
"MI","2009",0.017904626
"MI","2010",0.016626145
"MI","2011",0.017748623
"MI","2012",0.019274015
"MI","2013",0.020069848
"MI","2014",0.018949888
"MI","2015",0.024388387
"MI","2016",0.023089944
"MI","2017",0.026792592
"MI","2018",0.02004437
"MI","2019",0.019141002
"MI","2020",0.015528684
"MI","2021",0.016755166
"MN","...1",23
"MN","1950",0.026576394
"MN","1951",0.02786689
"MN","1952",0.025897539
"MN","1953",0.020028273
"MN","1954",0.018800379
"MN","1955",0.02194268
"MN","1956",0.022898165
"MN","1957",0.021933295
"MN","1958",0.025598772
"MN","1959",0.025904759
"MN","1960",0.033764887
"MN","1961",0.029367029
"MN","1962",0.026759091
"MN","1963",0.025076722
"MN","1964",0.023768884
"MN","1965",0.023341158
"MN","1966",0.036954405
"MN","1967",0.031259754
"MN","1968",0.026172587
"MN","1969",0.025989971
"MN","1970",0.021357195
"MN","1971",0.023356135
"MN","1972",0.025454512
"MN","1973",0.031457178
"MN","1974",0.031646094
"MN","1975",0.029494437
"MN","1976",0.027010062
"MN","1977",0.028133897
"MN","1978",0.027271832
"MN","1979",0.029415238
"MN","1980",0.028617035
"MN","1981",0.023453747
"MN","1982",0.023232521
"MN","1983",0.019309633
"MN","1984",0.019695091
"MN","1985",0.021737836
"MN","1986",0.019956108
"MN","1987",0.020657136
"MN","1988",0.019065677
"MN","1989",0.020440218
"MN","1990",0.022153067
"MN","1991",0.022511862
"MN","1992",0.019349569
"MN","1993",0.021059202
"MN","1994",0.021478227
"MN","1995",0.02289787
"MN","1996",0.023983715
"MN","1997",0.022763108
"MN","1998",0.024227125
"MN","1999",0.025326188
"MN","2000",0.024701943
"MN","2001",0.023100748
"MN","2002",0.021251367
"MN","2003",0.021017969
"MN","2004",0.021078508
"MN","2005",0.024137308
"MN","2006",0.022580652
"MN","2007",0.022371838
"MN","2008",0.020867822
"MN","2009",0.019834609
"MN","2010",0.01899016
"MN","2011",0.024440867
"MN","2012",0.025554202
"MN","2013",0.027259381
"MN","2014",0.02851387
"MN","2015",0.030375819
"MN","2016",0.033257335
"MN","2017",0.027501496
"MN","2018",0.028011735
"MN","2019",0.028672179
"MN","2020",0.03065171
"MN","2021",0.027132803
"MO","...1",24
"MO","1950",0
"MO","1951",0
"MO","1952",0
"MO","1953",0
"MO","1954",0
"MO","1955",0
"MO","1956",0
"MO","1957",0
"MO","1958",0.009768286
"MO","1959",0.008942269
"MO","1960",0.008475122
"MO","1961",0.009476802
"MO","1962",0.009177168
"MO","1963",0.006943056
"MO","1964",0.006342538
"MO","1965",0.006911886
"MO","1966",0.005477544
"MO","1967",0.006793666
"MO","1968",0.009455052
"MO","1969",0.005819612
"MO","1970",0.005694842
"MO","1971",0.007979796
"MO","1972",0.011325597
"MO","1973",0.011550981
"MO","1974",0.009091834
"MO","1975",0.008492043
"MO","1976",0.011506048
"MO","1977",0.01152978
"MO","1978",0.01042549
"MO","1979",0.010715543
"MO","1980",0.010141854
"MO","1981",0.009070034
"MO","1982",0.008789784
"MO","1983",0.009019196
"MO","1984",0.010679386
"MO","1985",0.009106814
"MO","1986",0.009464254
"MO","1987",0.011493404
"MO","1988",0.010377364
"MO","1989",0.01019149
"MO","1990",0.010182051
"MO","1991",0.011040942
"MO","1992",0.010513364
"MO","1993",0.007965096
"MO","1994",0.009823698
"MO","1995",0.01270589
"MO","1996",0.014515848
"MO","1997",0.013381303
"MO","1998",0.011512378
"MO","1999",0.008988051
"MO","2000",0.008162686
"MO","2001",0.007455978
"MO","2002",0.011959454
"MO","2003",0.007247941
"MO","2004",0.007422201
"MO","2005",0.005640307
"MO","2006",0.007240263
"MO","2007",0.007382664
"MO","2008",0.007701695
"MO","2009",0.007094662
"MO","2010",0.005444809
"MO","2011",0.007880076
"MO","2012",0.007231762
"MO","2013",0.008406559
"MO","2014",0.007694376
"MO","2015",0.008758662
"MO","2016",0.007213106
"MO","2017",0.006890749
"MO","2018",0.006888843
"MO","2019",0.006181325
"MO","2020",0.006962711
"MO","2021",0.007690223
"MS","...1",25
"MS","1950",0.013037251
"MS","1951",0.012862649
"MS","1952",0.011986684
"MS","1953",0.010974684
"MS","1954",0.014179672
"MS","1955",0.013999641
"MS","1956",0.013168796
"MS","1957",0.014065764
"MS","1958",0.012183984
"MS","1959",0.012040268
"MS","1960",0.011407514
"MS","1961",0.009885884
"MS","1962",0.009998524
"MS","1963",0.008617362
"MS","1964",0.007664146
"MS","1965",0.0075376
"MS","1966",0.007778299
"MS","1967",0.007624516
"MS","1968",0.007017011
"MS","1969",0.010464924
"MS","1970",0.005336891
"MS","1971",0.005865539
"MS","1972",0.005197881
"MS","1973",0.004808853
"MS","1974",0.004998738
"MS","1975",0.005074299
"MS","1976",0.005655124
"MS","1977",0.005000431
"MS","1978",0.0049086
"MS","1979",0.004809226
"MS","1980",0.004832025
"MS","1981",0.00451317
"MS","1982",0.005069881
"MS","1983",0.005230487
"MS","1984",0.007104204
"MS","1985",0.006039523
"MS","1986",0.005286376
"MS","1987",0.005023407
"MS","1988",0.004450787
"MS","1989",0.005982964
"MS","1990",0.005516268
"MS","1991",0.006868591
"MS","1992",0.00669564
"MS","1993",0.007069509
"MS","1994",0.006534017
"MS","1995",0.006993598
"MS","1996",0.006881709
"MS","1997",0.007354809
"MS","1998",0.007858212
"MS","1999",0.007459657
"MS","2000",0.007001903
"MS","2001",0.006652032
"MS","2002",0.00779417
"MS","2003",0.010173801
"MS","2004",0.008066615
"MS","2005",0.007320337
"MS","2006",0.006677623
"MS","2007",0.006977262
"MS","2008",0.007714391
"MS","2009",0.008256649
"MS","2010",0.008323163
"MS","2011",0.00847353
"MS","2012",0.00948504
"MS","2013",0.009269414
"MS","2014",0.011320363
"MS","2015",0.010996197
"MS","2016",0.010161555
"MS","2017",0.009142593
"MS","2018",0.009029103
"MS","2019",0.008288631
"MS","2020",0.008050981
"MS","2021",0.006160166
"MT","...1",26
"MT","1950",0.002864542
"MT","1951",0.003804527
"MT","1952",0.002726308
"MT","1953",0.001987765
"MT","1954",0.002348589
"MT","1955",0.002125621
"MT","1956",0.003364414
"MT","1957",0.002384713
"MT","1958",0.002303362
"MT","1959",0.002901269
"MT","1960",0.00395873
"MT","1961",0.003695163
"MT","1962",0.003468205
"MT","1963",0.003137995
"MT","1964",0.002980108
"MT","1965",0.003043552
"MT","1966",0.003414815
"MT","1967",0.003416818
"MT","1968",0.00291111
"MT","1969",0.002537923
"MT","1970",0.002593939
"MT","1971",0.002788051
"MT","1972",0.002609471
"MT","1973",0.002222491
"MT","1974",0.002616336
"MT","1975",0.003324099
"MT","1976",0.003165263
"MT","1977",0.002720462
"MT","1978",0.002722871
"MT","1979",0.00297604
"MT","1980",0.003424808
"MT","1981",0.003740306
"MT","1982",0.003187468
"MT","1983",0.002723816
"MT","1984",0.002281938
"MT","1985",0.003554552
"MT","1986",0.003182931
"MT","1987",0.001688127
"MT","1988",0.002138155
"MT","1989",0.00235234
"MT","1990",0.0036925
"MT","1991",0.003477156
"MT","1992",0.002639805
"MT","1993",0.003515309
"MT","1994",0.002680662
"MT","1995",0.002597419
"MT","1996",0.00258435
"MT","1997",0.002669424
"MT","1998",0.00250664
"MT","1999",0.002913121
"MT","2000",0.003067829
"MT","2001",0.003271641
"MT","2002",0.002713554
"MT","2003",0.00155497
"MT","2004",0.002240329
"MT","2005",0.002538421
"MT","2006",0.003237367
"MT","2007",0.003377217
"MT","2008",0.003243312
"MT","2009",0.004181905
"MT","2010",0.002452895
"MT","2011",0.003019259
"MT","2012",0.003172899
"MT","2013",0.003810425
"MT","2014",0.003229378
"MT","2015",0.00345674
"MT","2016",0.002610411
"MT","2017",0.002797625
"MT","2018",0.003632102
"MT","2019",0.003100579
"MT","2020",0.003559052
"MT","2021",0.003005566
"NC","...1",27
"NC","1950",0.051239111
"NC","1951",0.056887504
"NC","1952",0.050806732
"NC","1953",0.047445846
"NC","1954",0.049132435
"NC","1955",0.047237976
"NC","1956",0.049412655
"NC","1957",0.046059313
"NC","1958",0.044518966
"NC","1959",0.04078072
"NC","1960",0.043660439
"NC","1961",0.043695953
"NC","1962",0.043435534
"NC","1963",0.041628436
"NC","1964",0.039068856
"NC","1965",0.041182563
"NC","1966",0.044405848
"NC","1967",0.044234501
"NC","1968",0.038484332
"NC","1969",0.03536645
"NC","1970",0.030072147
"NC","1971",0.034086014
"NC","1972",0.027967964
"NC","1973",0.025666204
"NC","1974",0.025486498
"NC","1975",0.025059394
"NC","1976",0.021540977
"NC","1977",0.02226894
"NC","1978",0.021426863
"NC","1979",0.021008245
"NC","1980",0.021901115
"NC","1981",0.01979263
"NC","1982",0.019816152
"NC","1983",0.023306134
"NC","1984",0.02372755
"NC","1985",0.02780844
"NC","1986",0.027822187
"NC","1987",0.027664024
"NC","1988",0.029297767
"NC","1989",0.033071077
"NC","1990",0.028154322
"NC","1991",0.024559672
"NC","1992",0.029465839
"NC","1993",0.02937172
"NC","1994",0.028695916
"NC","1995",0.031161011
"NC","1996",0.032040119
"NC","1997",0.031948123
"NC","1998",0.032158354
"NC","1999",0.029922454
"NC","2000",0.036810817
"NC","2001",0.022836637
"NC","2002",0.026593972
"NC","2003",0.031650014
"NC","2004",0.027691421
"NC","2005",0.032875495
"NC","2006",0.02755521
"NC","2007",0.029585761
"NC","2008",0.02419577
"NC","2009",0.022950638
"NC","2010",0.034055423
"NC","2011",0.026594078
"NC","2012",0.02924702
"NC","2013",0.028654272
"NC","2014",0.029266091
"NC","2015",0.027364093
"NC","2016",0.023401322
"NC","2017",0.016967632
"NC","2018",0.015327183
"NC","2019",0.014010875
"NC","2020",0.012653523
"NC","2021",0.016969597
"ND","...1",28
"ND","1950",0.002229495
"ND","1951",0.001965551
"ND","1952",0.001660374
"ND","1953",0.001193893
"ND","1954",0.001218363
"ND","1955",0.001347263
"ND","1956",0.001349124
"ND","1957",0.001186294
"ND","1958",0.001266947
"ND","1959",0.001505282
"ND","1960",0.001198382
"ND","1961",0.001194077
"ND","1962",0.001350573
"ND","1963",0.001203906
"ND","1964",0.001196527
"ND","1965",0.001281496
"ND","1966",0.001498828
"ND","1967",0.001497777
"ND","1968",0.001504213
"ND","1969",0.000688101
"ND","1970",0.000802045
"ND","1971",0.002255617
"ND","1972",0.002009132
"ND","1973",0.001859726
"ND","1974",0.002415156
"ND","1975",0.003005676
"ND","1976",0.002691161
"ND","1977",0.00237633
"ND","1978",0.001948261
"ND","1979",0.002380618
"ND","1980",0.002728556
"ND","1981",0.002902465
"ND","1982",0.002694957
"ND","1983",0.002326097
"ND","1984",0.00281806
"ND","1985",0.004789522
"ND","1986",0.003059438
"ND","1987",0.001633138
"ND","1988",0.001932901
"ND","1989",0.001777999
"ND","1990",0.002149866
"ND","1991",0.002500925
"ND","1992",0.001766948
"ND","1993",0.002239029
"ND","1994",0.002781432
"ND","1995",0.002403438
"ND","1996",0.002534445
"ND","1997",0.002448836
"ND","1998",0.002655119
"ND","1999",0.003042194
"ND","2000",0.002405171
"ND","2001",0.002000476
"ND","2002",0.001989799
"ND","2003",0.001972522
"ND","2004",0.001647654
"ND","2005",0.001960044
"ND","2006",0.002530339
"ND","2007",0.00257815
"ND","2008",0.003247564
"ND","2009",0.003298117
"ND","2010",0.002324548
"ND","2011",0.003911875
"ND","2012",0.005168794
"ND","2013",0.005029768
"ND","2014",0.005386734
"ND","2015",0.003827019
"ND","2016",0.002261534
"ND","2017",0.001364308
"ND","2018",0.002214448
"ND","2019",0.002454422
"ND","2020",0.0015568
"ND","2021",0.001740547
"NE","...1",29
"NE","1950",0
"NE","1951",0
"NE","1952",0
"NE","1953",0
"NE","1954",0
"NE","1955",0
"NE","1956",0
"NE","1957",0
"NE","1958",0
"NE","1959",0
"NE","1960",0
"NE","1961",0
"NE","1962",0
"NE","1963",0
"NE","1964",0
"NE","1965",0
"NE","1966",0
"NE","1967",0
"NE","1968",0.000545759
"NE","1969",0.002159279
"NE","1970",0.002287354
"NE","1971",0.00274687
"NE","1972",0.00228858
"NE","1973",0.002582491
"NE","1974",0.003649336
"NE","1975",0.003893046
"NE","1976",0.003920691
"NE","1977",0.004572365
"NE","1978",0.004383098
"NE","1979",0.004121616
"NE","1980",0.004322316
"NE","1981",0.003827059
"NE","1982",0.00346372
"NE","1983",0.003925869
"NE","1984",0.004313543
"NE","1985",0.00277684
"NE","1986",0.002964197
"NE","1987",0.003292599
"NE","1988",0.003414707
"NE","1989",0.003378252
"NE","1990",0.003307784
"NE","1991",0.00402557
"NE","1992",0.004741929
"NE","1993",0.004246897
"NE","1994",0.004403756
"NE","1995",0.004262216
"NE","1996",0.004325364
"NE","1997",0.004470949
"NE","1998",0.004572412
"NE","1999",0.004389119
"NE","2000",0.004305453
"NE","2001",0.004356298
"NE","2002",0.004284019
"NE","2003",0.003931621
"NE","2004",0.005538681
"NE","2005",0.005127294
"NE","2006",0.005525612
"NE","2007",0.004025799
"NE","2008",0.004670074
"NE","2009",0.0050523
"NE","2010",0.004060716
"NE","2011",0.003773192
"NE","2012",0.005616439
"NE","2013",0.006140457
"NE","2014",0.006594543
"NE","2015",0.007086256
"NE","2016",0.006750921
"NE","2017",0.005926919
"NE","2018",0.006475295
"NE","2019",0.00709808
"NE","2020",0.00747287
"NE","2021",0.006395522
"NH","...1",30
"NH","1950",0
"NH","1951",0
"NH","1952",0
"NH","1953",0
"NH","1954",0
"NH","1955",0
"NH","1956",0
"NH","1957",0
"NH","1958",0
"NH","1959",0
"NH","1960",0
"NH","1961",0
"NH","1962",0
"NH","1963",0
"NH","1964",0
"NH","1965",0
"NH","1966",0
"NH","1967",0
"NH","1968",0
"NH","1969",0
"NH","1970",0
"NH","1971",0.003614887
"NH","1972",0.003700317
"NH","1973",0.003513552
"NH","1974",0.003970559
"NH","1975",0.003962602
"NH","1976",0.003320089
"NH","1977",0.003549562
"NH","1978",0.004884667
"NH","1979",0.005278736
"NH","1980",0.004713193
"NH","1981",0.004054089
"NH","1982",0.005699876
"NH","1983",0.005623264
"NH","1984",0.006167344
"NH","1985",0.005412055
"NH","1986",0.005382105
"NH","1987",0.007801237
"NH","1988",0.00674213
"NH","1989",0.00636921
"NH","1990",0.005819884
"NH","1991",0.006003134
"NH","1992",0.00437664
"NH","1993",0.005214605
"NH","1994",0.005610934
"NH","1995",0.00572488
"NH","1996",0.006128187
"NH","1997",0.006783936
"NH","1998",0.007597409
"NH","1999",0.008315059
"NH","2000",0.009598913
"NH","2001",0.011056835
"NH","2002",0.015018546
"NH","2003",0.013956996
"NH","2004",0.013483824
"NH","2005",0.012315249
"NH","2006",0.011431512
"NH","2007",0.011259263
"NH","2008",0.012330294
"NH","2009",0.01256267
"NH","2010",0.013147072
"NH","2011",0.012624101
"NH","2012",0.012496586
"NH","2013",0.012327064
"NH","2014",0.011676233
"NH","2015",0.011862897
"NH","2016",0.012587061
"NH","2017",0.01285734
"NH","2018",0.016307674
"NH","2019",0.013932983
"NH","2020",0.014914103
"NH","2021",0.011307933
"NJ","...1",31
"NJ","1950",0
"NJ","1951",0
"NJ","1952",0
"NJ","1953",0
"NJ","1954",0
"NJ","1955",0
"NJ","1956",0
"NJ","1957",0
"NJ","1958",0
"NJ","1959",0.018215401
"NJ","1960",0.023467613
"NJ","1961",0.020809477
"NJ","1962",0.01931029
"NJ","1963",0.020486997
