"year","sum_weight","syn_state","State_Acronym","year_effective","State_Name","real_ci_cap","Post","real_ci_cap_76","syn_state_76","syn_state_76_shift"
1999,0.923,867.221028853273,"MN",2007,"Minnesota",999.343788310014,0,137.719515982758,110.224380073835,122.329380184045
2000,0.923,879.368425904203,"MN",2007,"Minnesota",964.888933703794,0,132.971294244522,111.768322465568,123.873322575779
2001,0.923,855.09092130864,"MN",2007,"Minnesota",846.439087287266,0,116.647727012165,108.68263519006,120.787635300271
2002,0.923,650.211135266008,"MN",2007,"Minnesota",603.381407921719,0,83.1519607406573,82.6422756336618,94.7472757438725
2003,0.923,642.972014294695,"MN",2007,"Minnesota",654.680258698665,0,90.2214527234114,81.7221784556707,93.8271785658814
2004,0.923,687.277794891264,"MN",2007,"Minnesota",676.524520474781,0,93.2318093134041,87.3534731746211,99.4584732848318
2005,0.923,895.226175158285,"MN",2007,"Minnesota",953.090927600763,0,131.345411631273,113.783853135078,125.888853245289
2006,0.923,1107.25880472503,"MN",2007,"Minnesota",1050.70881905162,0,144.798128223032,140.733343947499,152.83834405771
2007,0.923,1166.47572840201,"MN",2007,"Minnesota",1118.83575707474,1,154.186698042231,148.259855050218,160.364855160428
2008,0.923,1092.04935278884,"MN",2007,"Minnesota",939.819838548388,1,129.516523532666,138.800212306138,150.905212416349
2009,0.923,878.022239605243,"MN",2007,"Minnesota",701.628107793593,1,96.6913333885217,111.597221275295,123.702221385506
2010,0.923,788.7627346733,"MN",2007,"Minnesota",635.941193332344,1,87.6390230906788,100.252277749386,112.357277859597
2011,0.923,859.498884214765,"MN",2007,"Minnesota",851.559823998736,1,117.353415474562,109.242890260626,121.347890370836
2012,0.923,874.265690514867,"MN",2007,"Minnesota",881.047124994855,1,121.417058905709,111.119761341867,123.224761452078
2013,0.923,937.230273540596,"MN",2007,"Minnesota",989.596535373085,1,136.376247557679,119.122602485832,131.227602596043
2014,0.923,911.91591159021,"MN",2007,"Minnesota",1047.92848216882,1,144.414970140451,115.905129938337,128.010130048547
2015,0.923,972.046291947179,"MN",2007,"Minnesota",1159.22627532832,1,159.752913281916,123.5477420037,135.652742113911
2016,0.923,886.733648714238,"MN",2007,"Minnesota",1166.27731279247,1,160.724616391595,112.704447272661,124.809447382872
2017,0.923,887.990926772887,"MN",2007,"Minnesota",917.171102015572,1,126.395302317897,112.864248165379,124.96924827559
2018,0.923,980.560389432624,"MN",2007,"Minnesota",983.171364345815,1,135.490795069423,124.629889560088,136.734889670298
2019,0.923,1143.8819393724,"MN",2007,"Minnesota",1211.29604381693,1,166.928645394799,145.388169163402,157.493169273612
2020,0.923,964.616604905722,"MN",2007,"Minnesota",1107.73866099246,1,152.657407802833,122.603423749137,134.708423859348
2021,0.923,1369.01956972073,"MN",2007,"Minnesota",1596.00059683718,1,219.94476002729,174.003314450239,186.108314560449
2022,0.923,1665.65579638179,"MN",2007,"Minnesota",2886.03973926183,1,397.724987784527,211.705979749293,223.810979859503
