"year","sum_weight","syn_state","State_Acronym","year_effective","State_Name","real_ci_cap","Post","real_ci_cap_76","syn_state_76","syn_state_76_shift"
2008,0.917,967.533471518759,"SC",2007,"South Carolina",641.160783547053,1,80.8137041750788,121.472280873339,122.873326905333
2009,0.917,773.200112070016,"SC",2007,"South Carolina",506.145355473553,1,63.7959807843239,97.0740382110336,98.4750842430276
2010,0.917,668.394345107335,"SC",2007,"South Carolina",293.805152379376,1,37.0320257863344,83.915841687194,85.3168877191881
2011,0.917,754.190845259926,"SC",2007,"South Carolina",411.168759740732,1,51.824864165734,94.687455146856,96.0885011788501
2012,0.917,784.196596534307,"SC",2007,"South Carolina",466.844984523138,1,58.8424517578178,98.4546292590816,99.8556752910756
2013,0.917,856.712574625832,"SC",2007,"South Carolina",696.781628163121,1,87.8243114956076,107.558894401156,108.95994043315
2014,0.917,811.197892895182,"SC",2007,"South Carolina",641.053412015346,1,80.8001707659514,101.844598859145,103.245644891139
2015,0.917,861.375272481901,"SC",2007,"South Carolina",650.322443135847,1,81.9684654561191,108.144288664272,109.545334696266
2016,0.917,773.457811074093,"SC",2007,"South Carolina",685.543927499187,1,86.4078801723456,97.1063919090972,98.5074379410912
2017,0.917,756.418578993526,"SC",2007,"South Carolina",552.369837924768,1,69.6222442525799,94.9671435563683,96.3681895883623
2018,0.917,800.369307200902,"SC",2007,"South Carolina",632.216498751641,1,79.6863414229229,100.485087233308,101.886133265302
2019,0.917,950.179860137144,"SC",2007,"South Carolina",600.949814487246,1,75.7454008078408,119.293562701857,120.694608733851
2020,0.917,790.000097594122,"SC",2007,"South Carolina",760.432581399789,1,95.8470562381553,99.1832495410031,100.584295572997
2021,0.917,1175.63195805283,"SC",2007,"South Carolina",1051.88162647677,1,132.582111649154,147.59871323945,148.999759271444
2022,0.917,1499.95710932692,"SC",2007,"South Carolina",1557.71177577685,1,196.338362962944,188.317217590532,189.718263622526
