"year","sum_weight","syn_state","State_Acronym","year_effective","State_Name","real_ci_cap","Post","real_ci_cap_76","syn_state_76","syn_state_76_shift"
1976,0.919,711.198551881674,"ND",2016,"North Dakota",887.719310382084,0,100,100,73.7239260760165
1977,0.919,783.658917530916,"ND",2016,"North Dakota",922.727855584983,0,103.943650295027,110.188486106662,83.912412182678
1978,0.919,837.100559371428,"ND",2016,"North Dakota",821.110958754948,0,92.4966877651375,117.702793004379,91.4267190803955
1979,0.919,860.975471051332,"ND",2016,"North Dakota",1015.14936607704,0,114.354768923536,121.059789671025,94.7837157470417
1980,0.919,800.832702661045,"ND",2016,"North Dakota",793.056930141992,0,89.3364513835631,112.603252712231,86.327178788247
1981,0.919,756.571376850674,"ND",2016,"North Dakota",805.60627353949,0,90.7501125769978,106.379769032003,80.1036951080194
1982,0.919,748.027339492012,"ND",2016,"North Dakota",835.025140355546,0,94.0640955524717,105.178411501668,78.9023375776847
1983,0.919,649.973575471656,"ND",2016,"North Dakota",432.313850624267,0,48.6993856693502,91.3912962494045,65.115222325421
1984,0.919,702.923969007427,"ND",2016,"North Dakota",588.802460402893,0,66.3275489804842,98.8365298477683,72.5604559237848
1985,0.919,769.309054418234,"ND",2016,"North Dakota",1104.06980119516,0,124.371497643772,108.170784710235,81.8947107862515
1986,0.919,773.502534857803,"ND",2016,"North Dakota",730.874371664531,0,82.3316968682313,108.760420393333,82.4843464693492
1987,0.919,820.209496508465,"ND",2016,"North Dakota",424.066344129327,0,47.7703187448749,115.327779329468,89.051705405484
1988,0.919,808.802406970437,"ND",2016,"North Dakota",513.0713090541,0,57.7965695973504,113.723854587516,87.4477806635329
1989,0.919,870.525753237339,"ND",2016,"North Dakota",504.224945893288,0,56.800042535547,122.402632982607,96.1265590586232
1990,0.919,736.8929023805,"ND",2016,"North Dakota",534.61441076931,0,60.223361654621,103.612823793137,77.3367498691534
1991,0.919,661.125875719269,"ND",2016,"North Dakota",561.331828321894,0,63.2330311796744,92.9593956526031,66.6833217286196
1992,0.919,625.752821686094,"ND",2016,"North Dakota",412.465061631373,0,46.4634549240394,87.9856715161316,61.7095975921481
1993,0.919,722.396635530454,"ND",2016,"North Dakota",560.322710321846,0,63.119355833397,101.57453690241,75.2984629784262
1994,0.919,760.878919531566,"ND",2016,"North Dakota",717.816018867939,0,80.8606966721252,106.985442745693,80.7093688217095
1995,0.919,857.4067319295,"ND",2016,"North Dakota",680.690163593942,0,76.6785351668159,120.557997434189,94.2819235102058
1996,0.919,860.645286345748,"ND",2016,"North Dakota",701.54522517101,0,79.0278207273713,121.013363155573,94.7372892315897
1997,0.919,888.341841966683,"ND",2016,"North Dakota",696.410883967619,0,78.449446330944,124.907712426625,98.6316385026415
1998,0.919,916.91048308326,"ND",2016,"North Dakota",756.168609594199,0,85.1810477423022,128.924683642468,102.648609718484
1999,0.919,857.675673888436,"ND",2016,"North Dakota",844.36057554604,0,95.1157157077746,120.595812747258,94.3197388232748
2000,0.919,861.354016028178,"ND",2016,"North Dakota",673.829982028103,0,75.9057479258933,121.113016013492,94.836942089509
2001,0.919,856.622331414133,"ND",2016,"North Dakota",533.420739677616,0,60.0888967311104,120.447704673709,94.1716307497254
2002,0.919,695.214376902633,"ND",2016,"North Dakota",414.693903725099,0,46.7145300181214,97.7525017540108,71.4764278300273
2003,0.919,714.090354045009,"ND",2016,"North Dakota",453.648128722251,0,51.1026541178873,100.406609681036,74.130535757052
2004,0.919,737.499117164915,"ND",2016,"North Dakota",389.500561872273,0,43.876544907492,103.698062265967,77.4219883419836
2005,0.919,914.502044680623,"ND",2016,"North Dakota",858.583993251214,0,96.7179583917883,128.586038633101,102.309964709117
2006,0.919,1129.48734667704,"ND",2016,"North Dakota",1310.61293429522,0,147.638213900193,158.814629710461,132.538555786478
2007,0.919,1241.02050323296,"ND",2016,"North Dakota",1439.82819584415,0,162.194083085163,174.497051484356,148.220977560372
2008,0.919,1131.55721523356,"ND",2016,"North Dakota",1759.58048582892,0,198.213609330136,159.105669188964,132.829595264981
2009,0.919,936.840899777128,"ND",2016,"North Dakota",1396.99319777137,0,157.368796806965,131.727053900553,105.45097997657
2010,0.919,831.61864223593,"ND",2016,"North Dakota",938.209035416915,0,105.687577643557,116.931993187507,90.6559192635239
2011,0.919,948.943124094801,"ND",2016,"North Dakota",1627.7399793424,0,183.362010976398,133.42871995227,107.152646028287
2012,0.919,964.297708768781,"ND",2016,"North Dakota",2571.88572698401,0,289.718348683554,135.587692946992,109.311619023009
2013,0.919,1027.48588267444,"ND",2016,"North Dakota",2601.70069920461,0,293.076952227705,144.472437402459,118.196363478475
2014,0.919,986.359912783072,"ND",2016,"North Dakota",3161.17439821803,0,356.100668448614,138.689808939203,112.41373501522
2015,0.919,1049.68951925192,"ND",2016,"North Dakota",2293.35116437679,0,258.341926052021,147.59443990355,121.318365979567
2016,0.919,952.289676423668,"ND",2016,"North Dakota",1317.76996395749,1,148.444440550731,133.899271012873,107.623197088889
2017,0.919,900.658262210355,"ND",2016,"North Dakota",761.375888431424,1,85.7676384333376,126.639496077068,100.363422153084
2018,0.919,1034.68214540777,"ND",2016,"North Dakota",1304.13187590776,1,146.908134210401,145.484287428628,119.208213504644
2019,0.919,1199.76080548685,"ND",2016,"North Dakota",1741.14285509586,1,196.136643050657,168.695619853633,142.41954592965
2020,0.919,1058.66186646538,"ND",2016,"North Dakota",937.115451206883,1,105.564387329091,148.856021101899,122.579947177915
